BLYB	157	0	0.000233571290245	3.74124361931e-07	624.314570266
Holin_BlyA	157	0	0.000233571290245	3.74124361931e-07	624.314570266
TraS	156	0	0.00023209299094	3.74124361931e-07	620.363212226
DUF759	155	0	0.000230614691634	3.74124361931e-07	616.411854186
Borrelia_lipo_2	153	0	0.000227658093023	3.74124361931e-07	608.509138107
DUF1506	151	0	0.000224701494413	3.74124361931e-07	600.606422028
TraP	293	1	0.000434619995772	7.48248723862e-07	580.84963183
Tra_M	388	2	0.00057505842978	1.12237308579e-06	512.359425809
TAL_effector	126	0	0.000187744011779	3.74124361931e-07	501.822471036
pXO2-11	113	0	0.00016852612081	3.74124361931e-07	450.454816521
HTH_10	110	0	0.000164091222894	3.74124361931e-07	438.600742402
PilI	107	0	0.000159656324977	3.74124361931e-07	426.746668283
DUF1173	295	2	0.000437576594383	1.12237308579e-06	389.867326579
DUF2689	194	1	0.000288268364543	7.48248723862e-07	385.257408867
DUF5431	266	2	0.000394705914528	1.12237308579e-06	351.670865529
BPTA	86	0	0.000128612039565	3.74124361931e-07	343.76814945
DUF643	81	0	0.000121220543038	3.74124361931e-07	324.011359252
TraH_2	80	0	0.000119742243733	3.74124361931e-07	320.060001212
Cdc6_C	79	0	0.000118263944428	3.74124361931e-07	316.108643173
Erp_C	79	0	0.000118263944428	3.74124361931e-07	316.108643173
Telomere_res	74	0	0.000110872447901	3.74124361931e-07	296.351852974
DUF5388	68	0	0.000102002652069	3.74124361931e-07	272.643704736
KORA	202	2	0.000300094758985	1.12237308579e-06	267.37522735
Chlam_vir	65	0	9.75677541529e-05	3.74124361931e-07	260.789630617
TraC	131	1	0.000195135508306	7.48248723862e-07	260.789630617
DUF1419	63	0	9.46111555422e-05	3.74124361931e-07	252.886914538
Rep_1	364	5	0.000539579246452	2.24474617159e-06	240.374280746
Shigella_OspC	58	0	8.72196590155e-05	3.74124361931e-07	233.13012434
TraI	114	1	0.000170004420115	7.48248723862e-07	227.20308728
KorB_C	55	0	8.27847610994e-05	3.74124361931e-07	221.276050221
EppA_BapA	55	0	8.27847610994e-05	3.74124361931e-07	221.276050221
Endotoxin_M	54	0	8.13064617941e-05	3.74124361931e-07	217.324692181
DUF5514	53	0	7.98281624887e-05	3.74124361931e-07	213.373334141
Rep_3	2018	37	0.0029846862975	1.42167257534e-05	209.941891633
ParG	52	0	7.83498631834e-05	3.74124361931e-07	209.421976102
Prok-TraM	52	0	7.83498631834e-05	3.74124361931e-07	209.421976102
DUF1612	157	2	0.000233571290245	1.12237308579e-06	208.104856755
TrbI_Ftype	411	7	0.000609059313803	2.99299489545e-06	203.494939042
Decorin_bind	50	0	7.53932645727e-05	3.74124361931e-07	201.519260022
Rac1	50	0	7.53932645727e-05	3.74124361931e-07	201.519260022
OspE	50	0	7.53932645727e-05	3.74124361931e-07	201.519260022
Lipoprotein_1	50	0	7.53932645727e-05	3.74124361931e-07	201.519260022
DUF5513	49	0	7.39149652674e-05	3.74124361931e-07	197.567901983
SyrA	49	0	7.39149652674e-05	3.74124361931e-07	197.567901983
TraV	639	12	0.000946111555422	4.8636167051e-06	194.528395798
TrbM	144	2	0.000214353399275	1.12237308579e-06	190.98230525
KorB	140	2	0.000208440202054	1.12237308579e-06	185.713827864
DUF3560	371	7	0.000549927341589	2.99299489545e-06	183.738148844
RepL	45	0	6.8001768046e-05	3.74124361931e-07	181.762469824
YopE_N	45	0	6.8001768046e-05	3.74124361931e-07	181.762469824
DUF2749	44	0	6.65234687406e-05	3.74124361931e-07	177.811111785
DUF5511	44	0	6.65234687406e-05	3.74124361931e-07	177.811111785
KleE	42	0	6.35668701299e-05	3.74124361931e-07	169.908395705
kleA_kleC	40	0	6.06102715192e-05	3.74124361931e-07	162.005679626
RP-C	158	3	0.00023504958955	1.49649744772e-06	157.066482076
TFIIB	37	0	5.61753736032e-05	3.74124361931e-07	150.151605507
TraL	606	15	0.000897327678346	5.98598979089e-06	149.904645629
TraK	710	18	0.0010510708061	7.10836287669e-06	147.863977168
RolB_RolC	35	0	5.32187749925e-05	3.74124361931e-07	142.248889428
DUF5425	34	0	5.17404756872e-05	3.74124361931e-07	138.297531388
Anthrax-tox_M	34	0	5.17404756872e-05	3.74124361931e-07	138.297531388
Borrelia_REV	34	0	5.17404756872e-05	3.74124361931e-07	138.297531388
TraT	418	11	0.00061940740894	4.48949234317e-06	137.968251551
TraY	309	8	0.000458272784658	3.36711925738e-06	136.102332477
BAT	33	0	5.02621763818e-05	3.74124361931e-07	134.346173348
pXO2-34	101	2	0.000150786529145	1.12237308579e-06	134.346173348
OMS28_porin	32	0	4.87838770765e-05	3.74124361931e-07	130.394815309
Replicase	261	7	0.000387314418001	2.99299489545e-06	129.406975799
DUF1472	31	0	4.73055777711e-05	3.74124361931e-07	126.443457269
Prok-E2_D	93	2	0.000138960134703	1.12237308579e-06	123.809218576
Lysis_col	30	0	4.58272784658e-05	3.74124361931e-07	122.492099229
Antig_Caf1	29	0	4.43489791604e-05	3.74124361931e-07	118.54074119
TraF	1101	36	0.00162908583449	1.38426013914e-05	117.686393505
IPT	28	0	4.28706798551e-05	3.74124361931e-07	114.58938315
DUF5417	28	0	4.28706798551e-05	3.74124361931e-07	114.58938315
DUF5415	28	0	4.28706798551e-05	3.74124361931e-07	114.58938315
DUF1403	83	2	0.000124177141649	1.12237308579e-06	110.63802511
pXO2-72	55	1	8.27847610994e-05	7.48248723862e-07	110.63802511
TBP	26	0	3.99140812444e-05	3.74124361931e-07	106.686667071
DUF3150	160	5	0.000238006188161	2.24474617159e-06	106.028107397
Colicin_im	25	0	3.8435781939e-05	3.74124361931e-07	102.735309031
TrbC_Ftype	668	25	0.000988982235277	9.7272334102e-06	101.671481867
DUF2761	24	0	3.69574826337e-05	3.74124361931e-07	98.7839509914
DUF5512	48	1	7.2436665962e-05	7.48248723862e-07	96.8082719716
DUF1281	265	10	0.000393227615222	4.11536798124e-06	95.5510216862
VirC1	95	3	0.000141916733313	1.49649744772e-06	94.8325929518
SpvD	46	1	6.94800673513e-05	7.48248723862e-07	92.8569139319
Borrelia_P13	69	2	0.000103480951374	1.12237308579e-06	92.1983542587
DUF2016	22	0	3.4000884023e-05	3.74124361931e-07	90.8812349121
TraE	721	31	0.00106733209846	1.19719795818e-05	89.1525157698
T4SS_TraI	240	10	0.000356270132589	4.11536798124e-06	86.5706625052
DUF1616	20	0	3.10442854123e-05	3.74124361931e-07	82.9785188328
AvrPphF-ORF-2	20	0	3.10442854123e-05	3.74124361931e-07	82.9785188328
DUF762	20	0	3.10442854123e-05	3.74124361931e-07	82.9785188328
Colicin	124	5	0.000184787413168	2.24474617159e-06	82.3199591595
DotD	227	10	0.000337052241619	4.11536798124e-06	81.9008757311
Prok_Ub	39	1	5.91319722139e-05	7.48248723862e-07	79.0271607931
DUF4165	19	0	2.95659861069e-05	3.74124361931e-07	79.0271607931
DUF807	19	0	2.95659861069e-05	3.74124361931e-07	79.0271607931
LydB	19	0	2.95659861069e-05	3.74124361931e-07	79.0271607931
DDE_Tnp_Tn3	2676	136	0.00395740724041	5.12550375845e-05	77.2101129355
NTP_transf_8	116	5	0.000172961018726	2.24474617159e-06	77.0514817733
Epsilon_antitox	37	1	5.61753736032e-05	7.48248723862e-07	75.0758027535
alpha-hel2	18	0	2.80876868016e-05	3.74124361931e-07	75.0758027535
MbeB_N	18	0	2.80876868016e-05	3.74124361931e-07	75.0758027535
R_equi_Vir	18	0	2.80876868016e-05	3.74124361931e-07	75.0758027535
Endotoxin_C	17	0	2.66093874962e-05	3.74124361931e-07	71.1244447138
E2R135	17	0	2.66093874962e-05	3.74124361931e-07	71.1244447138
YopH_N	105	5	0.000156699726367	2.24474617159e-06	69.8073253673
Cloacin	52	2	7.83498631834e-05	1.12237308579e-06	69.8073253673
TraH	716	40	0.00105994060193	1.53390988392e-05	69.1005784008
DUF5406	50	2	7.53932645727e-05	1.12237308579e-06	67.1730866742
DDE_Tnp_IS240	4926	291	0.00728358067745	0.000109244313684	66.6724008952
FmrO	49	2	7.39149652674e-05	1.12237308579e-06	65.8559673276
TrbH	48	2	7.2436665962e-05	1.12237308579e-06	64.5388479811
VRP3	64	3	9.60894548476e-05	1.49649744772e-06	64.2095681444
TrwC	860	52	0.0012728157019	1.98285911823e-05	64.1909296631
DUF2688	15	0	2.36527888856e-05	3.74124361931e-07	63.2217286345
Lantibiotic_a	15	0	2.36527888856e-05	3.74124361931e-07	63.2217286345
Sulfolobus_pRN	15	0	2.36527888856e-05	3.74124361931e-07	63.2217286345
RHH_6	94	5	0.000140438434008	2.24474617159e-06	62.5631689612
T4BSS_DotH_IcmK	233	14	0.000345922037451	5.61186542896e-06	61.6411854186
TraN	666	42	0.000986025636667	1.6087347563e-05	61.2919956384
MobC	317	20	0.0004700991791	7.85661160055e-06	59.8348503148
DUF3991	135	8	0.000201048705527	3.36711925738e-06	59.709410377
DUF3701	247	16	0.000366618227726	6.36011415283e-06	57.6433408138
DMSP_lyase	115	7	0.00017148271942	2.99299489545e-06	57.294691575
L_lactis_RepB_C	42	2	6.35668701299e-05	1.12237308579e-06	56.6361319017
T4SS	543	37	0.000804194822109	1.42167257534e-05	56.5668098309
MerE	242	16	0.000359226731199	6.36011415283e-06	56.4811766845
NodA	84	5	0.000125655440955	2.24474617159e-06	55.9775722285
DUF4158	480	33	0.000711061965872	1.27202283057e-05	55.9000946199
RepA1_leader	13	0	2.06961902749e-05	3.74124361931e-07	55.3190125552
Gemini_AL1	13	0	2.06961902749e-05	3.74124361931e-07	55.3190125552
Pilin_N	13	0	2.06961902749e-05	3.74124361931e-07	55.3190125552
PPR_1	13	0	2.06961902749e-05	3.74124361931e-07	55.3190125552
DNA_pol_B_2	13	0	2.06961902749e-05	3.74124361931e-07	55.3190125552
DUF3330	179	12	0.000266093874962	4.8636167051e-06	54.7111113183
DUF3967	149	10	0.000221744895802	4.11536798124e-06	53.8821550862
PriCT_1	175	12	0.000260180677741	4.8636167051e-06	53.4953088446
Cloacin_immun	53	3	7.98281624887e-05	1.49649744772e-06	53.3433335354
MccV	26	1	3.99140812444e-05	7.48248723862e-07	53.3433335354
StbA	497	36	0.000736193054063	1.38426013914e-05	53.1831433446
Plasmid_stab_B	388	28	0.00057505842978	1.0849606496e-05	53.0026992216
DUF3854	105	7	0.000156699726367	2.99299489545e-06	52.3554940255
OspD	12	0	1.92178909695e-05	3.74124361931e-07	51.3676545155
GXWXG	37	2	5.61753736032e-05	1.12237308579e-06	50.050535169
TrwB_AAD_bind	982	78	0.00145316821716	2.95558245925e-05	49.166898139
RepA_C	198	15	0.000294181561764	5.98598979089e-06	49.1450156182
T4SS_CagC	48	3	7.2436665962e-05	1.49649744772e-06	48.4041359858
Mob_Pre	324	26	0.000480447274238	1.01013577721e-05	47.5626430699
HTH_13	11	0	1.77395916642e-05	3.74124361931e-07	47.4162964759
DUF5372	11	0	1.77395916642e-05	3.74124361931e-07	47.4162964759
DUF1392	11	0	1.77395916642e-05	3.74124361931e-07	47.4162964759
Pim	23	1	3.54791833283e-05	7.48248723862e-07	47.4162964759
Microcin	11	0	1.77395916642e-05	3.74124361931e-07	47.4162964759
Aminoglyc_resit	35	2	5.32187749925e-05	1.12237308579e-06	47.4162964759
Replic_Relax	241	20	0.000357748431894	7.85661160055e-06	45.5346974094
Endotoxin_N	22	1	3.4000884023e-05	7.48248723862e-07	45.4406174561
DUF4320	90	7	0.000134525236787	2.99299489545e-06	44.9466977011
RepB	419	36	0.000620885708246	1.38426013914e-05	44.8532534231
Helicase_C_4	66	5	9.90460534583e-05	2.24474617159e-06	44.1234981095
Colicin_Ia	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
DdrB	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
VirD1	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
DUF768	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
Endotoxin_mid	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
DUF3659	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
MxiM	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
IstB_IS21_ATP	10	0	1.62612923588e-05	3.74124361931e-07	43.4649384362
Cag12	151	13	0.000224701494413	5.23774106703e-06	42.9004587163
Omega_Repress	42	3	6.35668701299e-05	1.49649744772e-06	42.4770989263
EcoRII-C	131	12	0.000195135508306	4.8636167051e-06	40.1214816334
DUF905	536	52	0.000793846726971	1.98285911823e-05	40.0354578735
Enterotoxin_ST	19	1	2.95659861069e-05	7.48248723862e-07	39.5135803966
MobA_MobL	680	69	0.00100672182694	2.61887053352e-05	38.4410689287
TrbI	1533	162	0.0022677111344	6.09822709947e-05	37.1864002014
Secretin_N_2	144	15	0.000214353399275	5.98598979089e-06	35.8091822344
RepB_primase	17	1	2.66093874962e-05	7.48248723862e-07	35.5622223569
RepA_N	365	41	0.000541057545757	1.57132232011e-05	34.433262917
DUF982	337	38	0.000499665165207	1.45908501153e-05	34.2451030104
TraX	513	59	0.000759845842948	2.24474617159e-05	33.8499672064
Relaxase	943	110	0.00139551454425	4.15278041743e-05	33.6043422472
TrfA	74	8	0.000110872447901	3.36711925738e-06	32.9279836638
DUF995	57	6	8.57413597101e-05	2.61887053352e-06	32.7398237572
AAA_34	96	11	0.000143395032619	4.48949234317e-06	31.9401441539
Fimbrial_K88	55	6	8.27847610994e-05	2.61887053352e-06	31.6108643173
TraC_F_IV	714	89	0.00105698400332	3.36711925738e-05	31.3913444262
UPF0137	68	8	0.000102002652069	3.36711925738e-06	30.2937449707
Activator-TraM	45	5	6.8001768046e-05	2.24474617159e-06	30.2937449707
ATLF	37	4	5.61753736032e-05	1.87062180965e-06	30.0303211014
NolX	37	4	5.61753736032e-05	1.87062180965e-06	30.0303211014
Clenterotox	14	1	2.21744895802e-05	7.48248723862e-07	29.6351852974
TraU	704	93	0.00104220101027	3.51676900215e-05	29.6351852974
DUF3085	125	16	0.000186265712474	6.36011415283e-06	29.2865360586
HisK_N	73	9	0.000109394148596	3.74124361931e-06	29.2400494935
KfrA_N	457	61	0.000677061081849	2.31957104397e-05	29.1890642284
DUF992	87	11	0.000130090338871	4.48949234317e-06	28.9766256242
Big_3_3	297	40	0.000440533192993	1.53390988392e-05	28.7196267273
MerT	266	36	0.000394705914528	1.38426013914e-05	28.5138539618
Antirestrict	817	113	0.00120924883177	4.26501772601e-05	28.3527269863
DUF5462	20	2	3.10442854123e-05	1.12237308579e-06	27.6595062776
PGDH_C	69	9	0.000103480951374	3.74124361931e-06	27.6595062776
PcfJ	74	10	0.000110872447901	4.11536798124e-06	26.9410775431
TerY_C	60	8	9.01762576262e-05	3.36711925738e-06	26.7814267132
TraG_N	737	110	0.00109098488735	4.15278041743e-05	26.2711912907
Y2_Tnp	843	127	0.00124768461371	4.78879183272e-05	26.054267074
RPA	242	36	0.000359226731199	1.38426013914e-05	25.9508109091
T4BSS_DotI_IcmL	231	35	0.000342965438841	1.34684770295e-05	25.4643073667
PilM	164	25	0.000243919385382	9.7272334102e-06	25.0759260209
DUF3768	81	12	0.000121220543038	4.8636167051e-06	24.9239507117
DUF3846	49	7	7.39149652674e-05	2.99299489545e-06	24.6959877479
DsbC_N	99	15	0.000147829930535	5.98598979089e-06	24.6959877479
DUF4113	204	32	0.000303051357596	1.23461039437e-05	24.5463150948
DUF4913	61	9	9.16545569315e-05	3.74124361931e-06	24.4984198459
T4SS-DNA_transf	1018	168	0.00150638699215	6.32270171663e-05	23.825052322
EcoRII-N	11	1	1.77395916642e-05	7.48248723862e-07	23.7081482379
MmlI	11	1	1.77395916642e-05	7.48248723862e-07	23.7081482379
SNAP	11	1	1.77395916642e-05	7.48248723862e-07	23.7081482379
DUF2913	209	34	0.000310442854123	1.30943526676e-05	23.7081482379
Endonuclease_7	17	2	2.66093874962e-05	1.12237308579e-06	23.7081482379
ASRT	40	6	6.06102715192e-05	2.61887053352e-06	23.143668518
RHH_5	22	3	3.4000884023e-05	1.49649744772e-06	22.720308728
CcdA	309	54	0.000458272784658	2.05768399062e-05	22.271290769
DUF3095	66	11	9.90460534583e-05	4.48949234317e-06	22.0617490548
Zn_Tnp_IS91	127	22	0.000189222311084	8.60486032441e-06	21.9901664816
RepC	49	8	7.39149652674e-05	3.36711925738e-06	21.9519891092
Peptidase_C58	53	9	7.98281624887e-05	3.74124361931e-06	21.3373334141
DUF1738	438	82	0.000648973395047	3.10523220403e-05	20.8993515591
DUF2726	323	61	0.000478968974932	2.31957104397e-05	20.6490323363
HTH_7	160	30	0.000238006188161	1.15978552199e-05	20.5215691737
ArdA	310	59	0.000459751083963	2.24474617159e-05	20.4812058389
VirB8	770	148	0.00113976876442	5.57445299277e-05	20.4462889166
DUF736	299	57	0.000443489791604	2.1699212992e-05	20.4380588258
DUF4111	392	75	0.000580971627001	2.84334515067e-05	20.4326803893
VirB3	534	104	0.000790890128361	3.92830580027e-05	20.1331100116
DUF536	167	32	0.000248354283298	1.23461039437e-05	20.1160045655
CcdB	309	60	0.000458272784658	2.28215860778e-05	20.0806720048
Flag1_repress	65	12	9.75677541529e-05	4.8636167051e-06	20.0607408167
Colicin_M	19	3	2.95659861069e-05	1.49649744772e-06	19.7567901983
DUF2735	24	4	3.69574826337e-05	1.87062180965e-06	19.7567901983
LcrV	48	9	7.2436665962e-05	3.74124361931e-06	19.3616543943
Methyltransf_17	43	8	6.50451694353e-05	3.36711925738e-06	19.3177504161
Peptidase_M27	28	5	4.28706798551e-05	2.24474617159e-06	19.098230525
Peptidase_S26	379	78	0.000561753736032	2.95558245925e-05	19.0065323427
CagE_TrbE_VirB	753	156	0.00111463767623	5.87375248232e-05	18.9765857446
DUF2092	46	9	6.94800673513e-05	3.74124361931e-06	18.5713827864
PapB	83	17	0.000124177141649	6.73423851476e-06	18.4396708517
TcpQ	218	46	0.000323747547871	1.75838450108e-05	18.4116470358
Resolvase	4802	1033	0.00710027156358	0.000386844590237	18.3543255943
TrbL	804	173	0.0011900309408	6.5097638976e-05	18.280708172
CagX	803	177	0.0011885526415	6.65941364237e-05	17.8477071005
CBM60	26	5	3.99140812444e-05	2.24474617159e-06	17.7811111785
DUF2493	164	36	0.000243919385382	1.38426013914e-05	17.6209209877
YopD	48	10	7.2436665962e-05	4.11536798124e-06	17.6015039948
Shufflon_N	186	41	0.0002764419701	1.57132232011e-05	17.5929512718
LcrG	47	10	7.09583666567e-05	4.11536798124e-06	17.2422896276
DUF763	64	14	9.60894548476e-05	5.61186542896e-06	17.1225515052
TrbC	651	151	0.000963851147086	5.68669030135e-05	16.949246328
Prok-E2_E	16	3	2.51310881909e-05	1.49649744772e-06	16.7932716685
TraD	278	66	0.000412445506192	2.50663322494e-05	16.454162583
TfuA	113	27	0.00016852612081	1.04754821341e-05	16.0876720186
MipZ	132	32	0.000196613807611	1.23461039437e-05	15.925170281
MbeD_MobD	19	4	2.95659861069e-05	1.87062180965e-06	15.8054321586
ParE-like_toxin	51	12	7.68715638781e-05	4.8636167051e-06	15.8054321586
Rnk_N	19	4	2.95659861069e-05	1.87062180965e-06	15.8054321586
DUF3994	11	2	1.77395916642e-05	1.12237308579e-06	15.8054321586
Type_III_YscX	47	11	7.09583666567e-05	4.48949234317e-06	15.8054321586
LcrR	47	11	7.09583666567e-05	4.48949234317e-06	15.8054321586
DUF2933	163	40	0.000242441086077	1.53390988392e-05	15.8054321586
DUF3209	11	2	1.77395916642e-05	1.12237308579e-06	15.8054321586
T3SS_needle_reg	47	11	7.09583666567e-05	4.48949234317e-06	15.8054321586
Type_III_YscG	47	11	7.09583666567e-05	4.48949234317e-06	15.8054321586
PilS	192	48	0.000285311765932	1.83320937346e-05	15.5635122786
DUF3018	58	14	8.72196590155e-05	5.61186542896e-06	15.5420082893
ArsD	183	46	0.000272007072184	1.75838450108e-05	15.469146368
HA	69	17	0.000103480951374	6.73423851476e-06	15.3663923764
DUF2391	30	7	4.58272784658e-05	2.99299489545e-06	15.3115124037
DUF4236	111	28	0.000165569522199	1.0849606496e-05	15.2604172566
DUF1236	149	38	0.000221744895802	1.45908501153e-05	15.1975309218
DUF900	133	34	0.000198092106917	1.30943526676e-05	15.1280564947
DUF2634	155	40	0.000230614691634	1.53390988392e-05	15.034435468
Arr-ms	74	19	0.000110872447901	7.48248723862e-06	14.8175926487
Binary_toxB_2	55	14	8.27847610994e-05	5.61186542896e-06	14.7517366814
DUF4942	364	98	0.000539579246452	3.70383118312e-05	14.568138227
ToxN_toxin	21	5	3.25225847176e-05	2.24474617159e-06	14.4883128121
ERF	203	55	0.000301573058291	2.09509642681e-05	14.3942328587
DUF1561	46	12	6.94800673513e-05	4.8636167051e-06	14.2856790665
RHH_3	42	11	6.35668701299e-05	4.48949234317e-06	14.1590329754
MerB	85	23	0.00012713374026	8.97898468634e-06	14.1590329754
Toprim_3	271	75	0.000402097411054	2.84334515067e-05	14.1417024577
DUF4392	24	6	3.69574826337e-05	2.61887053352e-06	14.1119929988
ParD	20	5	3.10442854123e-05	2.24474617159e-06	13.8297531388
NodZ	13	3	2.06961902749e-05	1.49649744772e-06	13.8297531388
HEPN	125	35	0.000186265712474	1.34684770295e-05	13.8297531388
DUF4400	193	55	0.000286790065237	2.09509642681e-05	13.6886332088
DUF1073	236	68	0.000350356935367	2.58145809732e-05	13.5720558753
Viral_helicase1	64	18	9.60894548476e-05	7.10836287669e-06	13.5178038199
CbbQ_C	57	16	8.57413597101e-05	6.36011415283e-06	13.4811039
PrgI	91	26	0.000136003536092	1.01013577721e-05	13.4638866536
DUF3280	33	9	5.02621763818e-05	3.74124361931e-06	13.4346173348
DUF4417	16	4	2.51310881909e-05	1.87062180965e-06	13.4346173348
TniB	245	72	0.000363661629115	2.7311078421e-05	13.3155353117
MerC	187	55	0.000277920269405	2.09509642681e-05	13.2652734188
RecA_dep_nuc	29	8	4.43489791604e-05	3.36711925738e-06	13.1711934655
DUF2934	259	77	0.00038435781939	2.91817002306e-05	13.1711934655
Transport_MerF	32	9	4.87838770765e-05	3.74124361931e-06	13.0394815309
APH_6_hur	248	75	0.000368096527031	2.84334515067e-05	12.9458967352
DUF5338	51	15	7.68715638781e-05	5.98598979089e-06	12.8419136289
DUF269	77	23	0.000115307345817	8.97898468634e-06	12.8419136289
TraG-D_C	258	79	0.000382879520085	2.99299489545e-05	12.7925216534
DUF5065	28	8	4.28706798551e-05	3.36711925738e-06	12.7321536833
AAA_10	259	80	0.00038435781939	3.03040733164e-05	12.6833714853
HTH_29	235	73	0.000348878636062	2.76852027829e-05	12.6016283427
NifT	69	21	0.000103480951374	8.23073596248e-06	12.5725028535
PcfK	18	5	2.80876868016e-05	2.24474617159e-06	12.5126337922
ATPgrasp_Ter	75	23	0.000112350747206	8.97898468634e-06	12.5126337922
Rep_2	100	31	0.00014930822984	1.19719795818e-05	12.4714738127
DDE_Tnp_IS66_C	141	44	0.000209918501359	1.68355962869e-05	12.468729814
SNase	753	240	0.00111463767623	9.01639712253e-05	12.3623400909
TraI_2	199	63	0.000295659861069	2.39439591636e-05	12.3479938739
VRP1	52	16	7.83498631834e-05	6.36011415283e-06	12.3189397707
DUF4238	92	29	0.000137481835397	1.12237308579e-05	12.2492099229
HTH_Tnp_IS1	932	306	0.00137925325189	0.000114856179113	12.0085245961
AAA_31	4547	1497	0.00672330524072	0.000560438294172	11.9965129268
Carbam_trans_N	102	33	0.000152264828451	1.27202283057e-05	11.9702905319
Rop-like	53	17	7.98281624887e-05	6.73423851476e-06	11.854074119
DUF2048	11	3	1.77395916642e-05	1.49649744772e-06	11.854074119
GSH_synth_ATP	11	3	1.77395916642e-05	1.49649744772e-06	11.854074119
MUG113	11	3	1.77395916642e-05	1.49649744772e-06	11.854074119
FAD_binding_8	11	3	1.77395916642e-05	1.49649744772e-06	11.854074119
Peptidase_M30	17	5	2.66093874962e-05	2.24474617159e-06	11.854074119
WGR	193	64	0.000286790065237	2.43180835255e-05	11.7932839953
Zeta_toxin	230	77	0.000341487139535	2.91817002306e-05	11.7020988098
Zn_Tnp_IS1	31	10	4.73055777711e-05	4.11536798124e-06	11.4948597517
ETX_MTX2	28	9	4.28706798551e-05	3.74124361931e-06	11.458938315
Pesticin	25	8	3.8435781939e-05	3.36711925738e-06	11.4150343368
PAP_PilO	198	68	0.000294181561764	2.58145809732e-05	11.3959456506
DUF932	524	182	0.000776107135307	6.84647582334e-05	11.3358632285
GAD-like	36	12	5.46970742978e-05	4.8636167051e-06	11.2461728821
DUF4384	21	7	3.25225847176e-05	2.99299489545e-06	10.8662346091
vWA-TerF-like	83	30	0.000124177141649	1.15978552199e-05	10.7069056558
Cu-oxidase	50	18	7.53932645727e-05	7.10836287669e-06	10.6062768433
Acetyltransf_14	71	26	0.000106437549985	1.01013577721e-05	10.5369547724
EspG	12	4	1.92178909695e-05	1.87062180965e-06	10.2735309031
Cys_rich_FGFR	12	4	1.92178909695e-05	1.87062180965e-06	10.2735309031
CaiF_GrlA	89	34	0.000133046937481	1.30943526676e-05	10.1606349591
Gp49	499	197	0.000739149652674	7.40766236623e-05	9.97817686782
